Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,0.0,0.0,1339,1.0,5,3,0.0,2,1.0,41,3,3,0.0,4,0.0,9419,8053,2,0.0,12,3,3,1,12,2,3,10,9,7,4
38,0.0,0.0,702,1.0,1,4,0.0,1,1.0,59,2,2,0.0,4,1.0,8686,12930,4,0.0,22,4,3,0,12,2,4,8,3,0,7
32,0.0,0.0,120,0.0,6,5,0.0,3,0.0,43,3,1,1.0,3,1.0,3038,12430,3,0.0,20,4,1,0,8,2,3,5,4,1,4
27,0.0,0.0,1157,0.0,17,3,3.0,3,0.0,51,3,1,1.0,2,0.0,3058,13364,0,1.0,16,3,4,1,6,3,2,5,2,1,1
19,1.0,1.0,602,1.0,1,1,3.0,3,1.0,100,1,1,6.0,1,1.0,2325,20989,0,0.0,21,4,1,0,1,5,4,0,0,0,0
36,0.0,1.0,1480,0.0,3,2,1.0,4,0.0,30,3,1,2.0,2,1.0,2088,15062,4,0.0,12,3,3,0,13,3,2,8,7,7,2
30,0.0,2.0,111,0.0,9,3,1.0,3,0.0,66,3,2,2.0,1,2.0,3072,11012,1,0.0,11,3,3,2,12,4,3,12,9,6,10
45,0.0,0.0,1268,1.0,4,2,0.0,3,1.0,30,3,2,0.0,1,2.0,5006,6319,4,1.0,11,3,1,1,9,3,4,5,4,0,3
56,0.0,0.0,713,0.0,8,3,0.0,3,1.0,67,3,1,1.0,1,2.0,4257,13939,4,1.0,18,3,3,1,19,3,3,2,2,2,2
33,0.0,0.0,134,0.0,2,3,0.0,3,0.0,90,3,1,1.0,4,1.0,2500,10515,0,0.0,14,3,1,0,4,2,4,3,1,0,2
19,1.0,0.0,303,0.0,2,3,0.0,2,0.0,47,2,1,2.0,4,1.0,1102,9241,1,0.0,22,4,3,0,1,3,2,1,0,1,0
46,0.0,0.0,526,1.0,1,2,2.0,2,1.0,92,3,3,0.0,1,2.0,10453,2137,1,0.0,25,4,3,3,24,2,3,24,13,15,7
38,0.0,0.0,1380,0.0,9,2,0.0,3,1.0,75,3,1,2.0,4,1.0,2288,6319,1,0.0,12,3,3,0,2,3,3,2,2,2,1
31,0.0,0.0,140,0.0,12,1,1.0,3,1.0,95,3,1,1.0,4,0.0,3929,6984,8,1.0,23,4,3,1,7,0,3,4,2,0,2
34,0.0,0.0,629,0.0,27,2,1.0,4,1.0,95,3,1,1.0,2,1.0,2311,5711,2,0.0,15,3,4,0,9,3,3,3,2,1,2
41,1.0,0.0,1356,1.0,20,2,2.0,2,1.0,70,3,1,6.0,2,1.0,3140,21728,1,1.0,22,4,4,0,4,5,2,4,3,0,2
50,0.0,0.0,328,0.0,1,3,1.0,3,0.0,86,2,1,2.0,3,0.0,3690,3425,2,0.0,15,3,4,1,5,2,2,3,2,0,2
53,0.0,0.0,1084,0.0,13,2,1.0,4,1.0,57,4,2,3.0,1,2.0,4450,26250,1,0.0,11,3,3,2,5,3,3,4,2,1,3
33,0.0,0.0,931,0.0,14,3,1.0,4,1.0,72,3,1,1.0,2,0.0,2756,4673,1,0.0,13,3,4,1,8,5,3,8,7,1,6
40,0.0,0.0,989,0.0,4,1,1.0,4,1.0,46,3,5,5.0,3,0.0,19033,6499,1,0.0,14,3,2,1,21,2,3,20,8,9,9
55,0.0,0.0,692,0.0,14,4,1.0,3,0.0,61,4,5,7.0,2,1.0,18722,13339,8,0.0,11,3,4,0,36,3,3,24,15,2,15
34,0.0,1.0,1069,0.0,2,1,0.0,4,0.0,45,2,2,3.0,3,0.0,9547,14074,1,0.0,17,3,3,0,10,2,2,10,9,1,9
51,0.0,0.0,313,0.0,3,3,1.0,4,1.0,98,3,4,4.0,2,1.0,13734,7192,3,0.0,18,3,3,0,21,6,3,7,7,1,0
52,0.0,0.0,699,0.0,1,4,0.0,3,0.0,65,2,5,5.0,3,0.0,19999,5678,0,0.0,14,3,1,1,34,5,3,33,18,11,9
27,0.0,0.0,894,0.0,9,3,1.0,4,1.0,99,3,1,1.0,2,1.0,2279,11781,1,0.0,16,3,4,0,7,2,2,7,7,0,3
35,1.0,0.0,556,0.0,23,2,0.0,2,0.0,50,2,2,3.0,3,0.0,5916,15497,3,1.0,13,3,1,0,8,1,3,1,0,0,1
43,0.0,2.0,1344,0.0,7,3,1.0,4,0.0,37,4,1,1.0,4,2.0,2089,5228,4,0.0,14,3,4,3,7,3,4,5,4,2,2
45,0.0,2.0,1195,0.0,2,2,1.0,1,0.0,65,2,4,5.0,4,0.0,16792,20462,9,0.0,23,4,4,1,22,1,3,20,8,11,8
37,0.0,0.0,290,0.0,21,3,0.0,2,0.0,65,4,1,1.0,1,0.0,3564,22977,1,1.0,12,3,1,1,8,3,2,8,7,1,7
35,0.0,1.0,138,0.0,2,3,1.0,2,1.0,37,3,2,2.0,2,1.0,4425,15986,5,0.0,11,3,4,0,10,5,3,6,2,1,2
42,0.0,2.0,926,0.0,21,2,1.0,3,1.0,36,3,2,3.0,3,2.0,5265,16439,2,0.0,16,3,2,1,11,5,3,5,3,0,2
38,0.0,0.0,1261,0.0,2,4,0.0,4,0.0,88,3,2,3.0,3,0.0,6553,7259,9,0.0,14,3,2,0,14,3,3,1,0,0,0
38,0.0,0.0,1084,0.0,29,3,3.0,4,0.0,54,3,2,3.0,4,0.0,6261,4185,3,0.0,18,3,1,1,9,3,1,7,7,1,7
27,0.0,1.0,472,0.0,1,1,3.0,3,0.0,60,2,2,3.0,1,0.0,4298,9679,5,0.0,19,3,3,1,6,1,3,2,2,2,0
49,0.0,2.0,1002,0.0,18,4,0.0,4,0.0,92,3,2,3.0,4,2.0,6804,23793,1,1.0,15,3,1,2,7,0,3,7,7,1,7
34,0.0,1.0,878,0.0,10,4,1.0,4,0.0,43,3,1,1.0,3,2.0,3815,5972,1,1.0,17,3,4,1,5,4,4,5,3,2,0
40,0.0,0.0,905,0.0,19,2,1.0,3,0.0,99,3,2,2.0,4,0.0,2741,16523,8,1.0,15,3,3,1,15,2,4,7,2,3,7
38,1.0,0.0,1180,0.0,29,1,1.0,2,0.0,70,3,2,4.0,1,0.0,6673,11354,7,1.0,19,3,2,0,17,2,3,1,0,0,0
29,1.0,0.0,121,1.0,27,3,2.0,2,1.0,35,3,3,0.0,4,0.0,7639,24525,1,0.0,22,4,4,3,10,3,2,10,4,1,9
22,0.0,0.0,1136,0.0,5,3,0.0,4,0.0,60,4,1,1.0,2,2.0,2328,12392,1,1.0,16,3,1,1,4,2,2,4,2,2,2
36,0.0,1.0,635,0.0,18,1,1.0,2,1.0,73,3,1,2.0,4,1.0,2153,7703,1,0.0,13,3,1,0,8,2,3,8,1,1,7
40,0.0,2.0,1151,0.0,9,5,0.0,4,0.0,63,2,2,4.0,4,0.0,4876,14242,9,0.0,14,3,4,1,5,5,1,3,2,0,2
46,0.0,0.0,644,0.0,1,4,1.0,4,0.0,97,3,3,4.0,1,2.0,9396,12368,7,0.0,16,3,3,1,17,3,3,4,2,0,3
32,1.0,0.0,1045,1.0,4,4,1.0,4,0.0,32,1,3,0.0,4,0.0,10400,25812,1,0.0,11,3,3,0,14,2,2,14,8,9,8
30,0.0,2.0,829,0.0,1,1,0.0,3,0.0,88,2,3,3.0,3,1.0,8474,20925,1,0.0,22,4,3,0,12,2,3,11,8,5,8
27,0.0,1.0,1242,1.0,20,3,0.0,4,1.0,90,3,2,0.0,3,1.0,9981,12916,1,0.0,14,3,4,0,7,2,3,7,7,0,7
51,0.0,0.0,1469,0.0,8,4,0.0,2,0.0,81,2,3,7.0,2,0.0,12490,15736,5,0.0,16,3,4,2,16,5,1,10,9,4,7
30,1.0,0.0,1005,0.0,3,3,3.0,4,1.0,88,3,1,1.0,1,1.0,2657,8556,5,1.0,11,3,3,0,8,5,3,5,2,0,4
41,0.0,0.0,896,1.0,6,3,0.0,4,1.0,75,3,3,5.0,4,1.0,13591,14674,3,1.0,18,3,3,0,16,3,3,1,0,0,0
30,1.0,1.0,334,1.0,26,4,2.0,3,1.0,52,2,2,0.0,1,1.0,6696,22967,5,0.0,15,3,3,0,9,5,2,6,3,0,1
29,1.0,0.0,992,0.0,1,3,3.0,3,0.0,85,3,1,1.0,3,1.0,2058,19757,0,0.0,14,3,4,0,7,1,2,6,2,1,5
45,0.0,2.0,1052,1.0,6,3,1.0,4,1.0,57,2,3,0.0,4,1.0,8865,16840,6,0.0,12,3,4,0,23,2,3,19,7,12,8
54,0.0,0.0,1147,1.0,3,3,2.0,4,1.0,52,3,2,0.0,1,0.0,5940,17011,2,0.0,14,3,4,1,16,4,3,6,2,0,5
36,0.0,0.0,1396,0.0,5,2,0.0,4,0.0,62,3,2,2.0,2,1.0,5914,9945,8,0.0,16,3,4,0,16,3,4,13,11,3,7
33,0.0,0.0,147,0.0,4,4,1.0,3,1.0,47,2,1,1.0,2,0.0,2622,13248,6,0.0,21,4,4,0,7,3,3,3,2,1,1
37,0.0,1.0,663,0.0,11,3,4.0,2,0.0,47,3,3,7.0,4,2.0,12185,10056,1,1.0,14,3,3,3,10,1,3,10,8,0,7
38,0.0,0.0,119,1.0,3,3,0.0,1,0.0,76,3,3,0.0,3,2.0,10609,9647,0,0.0,12,3,3,2,17,6,2,16,10,5,13
31,0.0,2.0,979,0.0,1,4,1.0,3,0.0,90,1,2,3.0,3,0.0,4345,4381,0,0.0,12,3,4,1,6,2,3,5,4,1,4
59,0.0,0.0,142,0.0,3,3,0.0,3,0.0,70,2,1,1.0,4,0.0,2177,8456,3,0.0,17,3,1,1,7,6,3,1,0,0,0
37,0.0,1.0,319,1.0,4,4,2.0,1,0.0,41,3,1,6.0,4,2.0,2793,2539,4,0.0,17,3,3,1,13,2,3,9,8,5,8
29,0.0,1.0,1413,1.0,1,1,1.0,2,1.0,42,3,3,0.0,4,0.0,7918,6599,1,0.0,14,3,4,1,11,5,3,11,10,4,1
35,0.0,1.0,944,1.0,1,3,2.0,3,1.0,92,3,3,0.0,3,1.0,8789,9096,1,0.0,14,3,1,0,10,3,4,10,7,0,8
29,1.0,0.0,896,0.0,18,1,1.0,3,0.0,86,2,1,1.0,4,1.0,2389,14961,1,1.0,13,3,3,0,4,3,2,4,3,0,1
52,0.0,0.0,1323,0.0,2,3,0.0,3,1.0,89,2,1,2.0,4,1.0,3212,3300,7,0.0,15,3,2,0,6,3,2,2,2,2,2
42,0.0,0.0,532,0.0,4,2,3.0,3,0.0,58,3,5,5.0,4,0.0,19232,4933,1,0.0,11,3,4,0,22,3,3,22,17,11,15
59,0.0,0.0,818,2.0,6,2,1.0,2,0.0,52,3,1,8.0,3,0.0,2267,25657,8,0.0,17,3,4,0,7,2,2,2,2,2,2
50,0.0,0.0,854,1.0,1,4,1.0,4,1.0,68,3,5,5.0,4,2.0,19517,24118,3,0.0,11,3,3,1,32,3,2,7,0,0,6
33,1.0,0.0,813,0.0,14,3,1.0,3,0.0,58,3,1,2.0,4,0.0,2436,22149,5,1.0,13,3,3,1,8,2,1,5,4,0,4
43,0.0,0.0,1034,1.0,16,3,2.0,4,1.0,80,3,4,5.0,4,0.0,16064,7744,5,1.0,22,4,3,1,22,3,3,17,13,1,9
33,1.0,0.0,465,0.0,2,2,0.0,1,1.0,39,3,1,2.0,1,0.0,2707,21509,7,0.0,20,4,1,0,13,3,4,9,7,1,7
52,0.0,2.0,771,1.0,2,4,0.0,1,0.0,79,2,5,5.0,3,1.0,19068,21030,1,1.0,18,3,4,0,33,2,4,33,7,15,12
32,0.0,0.0,1401,1.0,4,2,0.0,3,1.0,56,3,1,6.0,2,0.0,3931,20990,2,0.0,11,3,1,1,6,5,3,4,3,1,2
32,1.0,0.0,515,0.0,1,3,0.0,4,0.0,62,2,1,2.0,3,1.0,3730,9571,0,1.0,14,3,4,0,4,2,1,3,2,1,2
39,0.0,0.0,1431,0.0,1,4,1.0,3,1.0,96,3,1,2.0,3,2.0,2232,15417,7,0.0,14,3,3,3,7,1,3,3,2,1,2
32,0.0,2.0,976,1.0,26,4,2.0,3,0.0,100,3,2,0.0,4,0.0,4465,12069,0,0.0,18,3,1,0,4,2,3,3,2,2,2
41,0.0,0.0,1411,0.0,19,2,0.0,3,0.0,36,3,2,1.0,1,2.0,3072,19877,2,0.0,16,3,1,2,17,2,2,1,0,0,0
40,0.0,0.0,1300,0.0,24,2,3.0,1,0.0,62,3,2,1.0,4,2.0,3319,24447,1,0.0,17,3,1,2,9,3,3,9,8,4,7
45,0.0,0.0,252,0.0,1,3,4.0,3,0.0,70,4,5,5.0,4,0.0,19202,15970,0,0.0,11,3,3,1,25,2,3,24,0,1,7
31,0.0,1.0,1327,0.0,3,4,1.0,2,0.0,73,3,3,7.0,3,2.0,13675,13523,9,0.0,12,3,1,1,9,3,3,2,2,2,2
33,0.0,0.0,832,0.0,5,4,0.0,3,1.0,63,2,1,1.0,4,0.0,2911,14776,1,0.0,13,3,3,1,2,2,2,2,2,0,2
34,0.0,0.0,470,0.0,2,4,0.0,4,0.0,84,2,2,3.0,1,0.0,5957,23687,6,0.0,13,3,2,1,13,3,3,11,9,5,9
37,0.0,0.0,1017,0.0,1,2,1.0,3,1.0,83,2,1,1.0,1,0.0,3920,18697,2,0.0,14,3,1,1,17,2,2,3,1,0,2
45,0.0,1.0,1199,0.0,7,4,0.0,1,0.0,77,4,2,3.0,3,0.0,6434,5118,4,0.0,17,3,4,1,9,1,3,3,2,0,2
37,1.0,1.0,504,0.0,10,3,1.0,1,0.0,61,3,3,3.0,3,2.0,10048,22573,6,0.0,11,3,2,2,17,5,3,1,0,0,0
39,0.0,1.0,505,0.0,2,4,3.0,3,1.0,64,3,3,4.0,3,1.0,10938,6420,0,0.0,25,4,4,0,20,1,3,19,6,11,8
29,0.0,0.0,665,0.0,15,3,0.0,3,0.0,60,3,1,1.0,4,1.0,2340,22673,1,0.0,19,3,1,0,6,1,3,6,5,1,5
42,0.0,0.0,916,0.0,17,2,0.0,4,1.0,82,4,2,1.0,1,1.0,6545,23016,3,1.0,13,3,3,0,10,1,3,3,2,0,2
29,0.0,0.0,1247,1.0,20,2,2.0,4,0.0,45,3,2,0.0,4,2.0,6931,10732,2,0.0,14,3,4,1,10,2,3,3,2,0,2
25,0.0,0.0,685,0.0,1,3,0.0,1,1.0,62,3,2,3.0,3,0.0,4898,7505,0,0.0,12,3,4,2,5,3,3,4,2,1,2
42,0.0,0.0,269,0.0,2,3,1.0,4,1.0,56,2,1,2.0,1,2.0,2593,8007,0,1.0,11,3,3,1,10,4,3,9,6,7,8
40,0.0,0.0,1416,0.0,2,2,1.0,1,0.0,49,3,5,7.0,3,2.0,19436,5949,0,0.0,19,3,4,1,22,5,3,21,7,3,9
51,0.0,0.0,833,0.0,1,3,0.0,3,0.0,96,3,1,1.0,4,0.0,2723,23231,1,0.0,11,3,2,0,1,0,2,1,0,0,0
31,1.0,1.0,307,0.0,29,2,1.0,3,0.0,71,2,1,2.0,2,1.0,3479,11652,0,0.0,11,3,2,0,6,2,4,5,4,1,4
32,0.0,1.0,1311,0.0,7,3,0.0,2,0.0,100,4,1,2.0,2,0.0,2794,26062,1,0.0,20,4,3,0,5,3,1,5,1,0,3
38,0.0,2.0,1327,1.0,2,2,0.0,4,0.0,39,2,2,0.0,4,0.0,5249,19682,3,0.0,18,3,4,1,13,0,3,8,7,7,5
32,0.0,0.0,128,0.0,2,1,3.0,4,0.0,84,2,2,2.0,1,1.0,2176,19737,4,0.0,13,3,4,0,9,5,3,6,2,0,4
46,0.0,0.0,488,1.0,2,3,3.0,3,1.0,75,1,4,5.0,2,0.0,16872,14977,3,1.0,12,3,2,1,28,2,2,7,7,7,7
28,1.0,0.0,529,0.0,2,4,0.0,1,0.0,79,3,1,2.0,3,1.0,3485,14935,2,0.0,11,3,3,0,5,5,1,0,0,0,0
29,0.0,0.0,1210,1.0,2,3,1.0,1,0.0,78,2,2,0.0,2,0.0,6644,3687,2,0.0,19,3,2,2,10,2,3,0,0,0,0
31,0.0,0.0,1463,0.0,23,3,1.0,2,0.0,64,2,2,4.0,4,0.0,5582,14408,0,0.0,21,4,2,1,10,2,3,9,0,7,8
25,0.0,2.0,675,0.0,5,2,0.0,2,0.0,85,4,2,4.0,1,2.0,4000,18384,1,0.0,12,3,4,2,6,2,3,6,3,1,5
45,0.0,0.0,1385,0.0,20,2,1.0,3,0.0,79,3,4,4.0,4,0.0,13496,7501,0,1.0,14,3,2,0,21,2,3,20,7,4,10
36,0.0,0.0,1403,0.0,6,3,0.0,4,0.0,47,3,1,2.0,4,0.0,3210,20251,0,0.0,11,3,3,1,16,4,3,15,13,10,11
55,0.0,0.0,452,0.0,1,3,1.0,4,0.0,81,3,5,5.0,1,1.0,19045,18938,0,1.0,14,3,3,0,37,2,3,36,10,4,13
47,1.0,2.0,666,0.0,29,4,0.0,1,0.0,88,3,3,5.0,2,0.0,11849,10268,1,1.0,12,3,4,1,10,2,2,10,7,9,9
28,0.0,0.0,1158,0.0,9,3,1.0,4,0.0,94,3,1,1.0,4,0.0,2070,2613,1,0.0,23,4,4,1,5,3,2,5,2,0,4
37,0.0,0.0,228,1.0,6,4,1.0,3,0.0,98,3,2,0.0,4,0.0,6502,22825,4,0.0,14,3,2,1,7,5,4,5,4,0,1
21,0.0,0.0,996,0.0,3,2,1.0,4,0.0,100,2,1,1.0,3,1.0,3230,10531,1,0.0,17,3,1,0,3,4,4,3,2,1,0
37,0.0,2.0,728,0.0,1,4,1.0,1,1.0,80,3,3,7.0,4,2.0,13603,11677,2,1.0,18,3,1,2,15,2,3,5,2,0,2
35,0.0,0.0,1315,0.0,22,3,0.0,2,1.0,71,4,3,5.0,2,2.0,11996,19100,7,0.0,18,3,2,1,10,6,2,7,7,6,2
38,0.0,0.0,322,1.0,7,2,1.0,1,1.0,44,4,2,0.0,1,2.0,5605,19191,1,1.0,24,4,3,1,8,3,3,8,0,7,7
26,0.0,1.0,1479,0.0,1,3,0.0,3,1.0,84,3,2,3.0,2,2.0,6397,26767,1,0.0,20,4,1,1,6,6,1,6,5,1,4
50,0.0,0.0,797,0.0,4,1,0.0,1,0.0,96,3,5,7.0,2,2.0,19144,15815,3,0.0,14,3,1,2,28,4,2,10,4,1,6
53,0.0,0.0,1070,0.0,3,4,1.0,3,0.0,45,3,4,7.0,3,0.0,17584,21016,3,1.0,16,3,4,3,21,5,2,5,3,1,3
42,0.0,0.0,635,1.0,1,1,0.0,2,0.0,99,3,2,0.0,3,0.0,4907,24532,1,0.0,25,4,3,0,20,3,3,20,16,11,6
29,0.0,1.0,442,1.0,2,2,0.0,2,0.0,44,3,2,0.0,4,1.0,4554,20260,1,0.0,18,3,1,0,10,3,2,10,7,0,9
55,0.0,0.0,147,0.0,20,2,3.0,2,0.0,37,3,2,2.0,4,0.0,5415,15972,3,1.0,19,3,4,1,12,4,3,10,7,0,8
26,0.0,1.0,496,0.0,11,2,1.0,1,0.0,60,3,2,4.0,1,0.0,4741,22722,1,1.0,13,3,3,1,5,3,3,5,3,3,3
37,0.0,0.0,1372,0.0,1,3,0.0,4,1.0,42,3,1,1.0,4,1.0,2115,15881,1,0.0,12,3,2,0,17,3,3,17,12,5,7
44,1.0,1.0,920,0.0,24,3,0.0,4,0.0,43,3,1,2.0,3,2.0,3161,19920,3,1.0,22,4,4,1,19,0,1,1,0,0,0
38,0.0,0.0,688,0.0,23,4,0.0,4,0.0,82,3,2,4.0,4,2.0,5745,18899,9,0.0,14,3,2,1,10,2,3,2,2,1,2
26,1.0,0.0,1449,0.0,16,4,1.0,1,0.0,45,3,1,2.0,2,2.0,2373,14180,2,1.0,13,3,4,1,5,2,3,3,2,0,2
28,0.0,0.0,1117,0.0,8,2,0.0,4,1.0,66,3,1,1.0,4,1.0,3310,4488,1,0.0,21,4,4,0,5,3,3,5,3,0,2
49,0.0,1.0,636,0.0,10,4,0.0,3,1.0,35,3,5,7.0,1,1.0,18665,25594,9,1.0,11,3,4,0,22,4,3,3,2,1,2
36,0.0,0.0,506,0.0,3,3,3.0,3,0.0,30,3,2,1.0,2,1.0,4485,26285,4,0.0,12,3,4,0,10,2,3,8,0,7,7
31,0.0,1.0,444,1.0,5,3,2.0,4,1.0,84,3,1,6.0,2,2.0,2789,3909,1,0.0,11,3,3,1,2,5,2,2,2,2,2
26,1.0,0.0,950,1.0,4,4,2.0,4,0.0,48,2,2,0.0,4,1.0,5828,8450,1,1.0,12,3,2,0,8,0,3,8,7,7,4
37,0.0,1.0,889,0.0,9,3,1.0,2,0.0,53,3,1,1.0,4,0.0,2326,11411,1,1.0,12,3,3,3,4,3,2,4,2,1,2
42,0.0,1.0,555,1.0,26,3,2.0,3,1.0,77,3,4,0.0,2,0.0,13525,14864,5,0.0,14,3,4,1,23,2,4,20,4,4,8
18,1.0,0.0,230,0.0,3,3,0.0,3,0.0,54,3,1,2.0,3,1.0,1420,25233,1,0.0,13,3,3,0,0,2,3,0,0,0,0
35,0.0,0.0,1232,1.0,16,3,2.0,3,0.0,96,3,3,0.0,2,0.0,8020,5100,0,0.0,15,3,3,2,12,3,2,11,9,6,9
36,0.0,1.0,566,0.0,18,4,0.0,3,0.0,81,4,1,2.0,4,0.0,3688,7122,4,0.0,18,3,4,2,4,2,3,1,0,0,0
51,0.0,0.0,1302,0.0,2,3,1.0,4,0.0,84,1,2,3.0,2,2.0,5482,16321,5,0.0,18,3,4,1,13,3,3,4,1,1,2
41,0.0,0.0,334,1.0,2,4,0.0,4,0.0,88,3,4,5.0,2,1.0,16015,15896,1,0.0,19,3,2,0,22,2,3,22,10,0,4
18,0.0,0.0,812,1.0,10,3,1.0,4,1.0,69,2,1,6.0,3,1.0,1200,9724,1,0.0,12,3,1,0,0,2,3,0,0,0,0
28,0.0,0.0,1476,0.0,16,2,1.0,2,0.0,68,4,2,4.0,1,1.0,5661,4824,0,0.0,19,3,3,0,9,2,3,8,3,0,7
31,0.0,0.0,218,1.0,7,3,3.0,2,0.0,100,4,2,0.0,4,0.0,6929,12241,4,0.0,11,3,2,1,10,3,2,8,7,7,7
39,0.0,0.0,1132,0.0,1,3,1.0,3,0.0,48,4,3,4.0,4,2.0,9613,10942,0,0.0,17,3,1,3,19,5,2,18,10,3,7
36,0.0,2.0,1105,0.0,24,4,0.0,2,1.0,47,3,2,2.0,2,0.0,5674,6927,7,0.0,15,3,3,1,11,3,3,9,8,0,8
32,0.0,0.0,906,1.0,7,3,0.0,4,0.0,91,2,2,0.0,3,0.0,5484,16985,1,0.0,14,3,3,1,13,3,2,13,8,4,8
38,0.0,0.0,849,0.0,25,2,0.0,1,1.0,81,2,3,7.0,2,0.0,12061,26707,3,0.0,17,3,3,1,19,2,3,10,8,0,1
58,0.0,2.0,390,0.0,1,4,0.0,4,0.0,32,1,2,4.0,3,2.0,5660,17056,2,1.0,13,3,4,1,12,2,3,5,3,1,2
31,0.0,0.0,691,0.0,5,4,3.0,3,0.0,86,3,1,1.0,4,0.0,4821,10077,0,1.0,12,3,3,1,6,4,3,5,2,0,3
31,0.0,0.0,106,2.0,2,3,5.0,1,0.0,62,2,2,8.0,1,0.0,6410,17822,3,0.0,12,3,4,0,9,1,3,2,2,1,0
45,0.0,1.0,1249,0.0,7,3,0.0,1,0.0,97,3,3,2.0,1,2.0,5210,20308,1,0.0,18,3,1,1,24,2,3,24,9,9,11
31,0.0,0.0,192,0.0,2,4,0.0,3,0.0,32,3,1,1.0,4,2.0,2695,7747,0,1.0,18,3,2,1,3,2,1,2,2,2,2
33,0.0,1.0,553,0.0,5,4,0.0,4,1.0,74,3,3,5.0,2,0.0,11878,23364,6,0.0,11,3,2,2,12,2,3,10,6,8,8
39,0.0,0.0,117,0.0,10,1,1.0,3,0.0,99,3,4,5.0,1,0.0,17068,5355,1,1.0,14,3,4,0,21,3,3,21,9,11,10
43,0.0,1.0,185,0.0,10,4,0.0,3,1.0,33,3,1,2.0,4,1.0,2455,10675,0,0.0,19,3,1,0,9,5,3,8,7,1,7
49,0.0,0.0,1091,0.0,1,2,3.0,3,1.0,90,2,4,4.0,3,1.0,13964,17810,7,1.0,12,3,4,0,25,2,3,7,1,0,7
52,1.0,0.0,723,0.0,8,4,1.0,3,0.0,85,2,2,1.0,2,0.0,4941,17747,2,0.0,15,3,1,0,11,3,2,8,2,7,7
27,0.0,0.0,1220,0.0,5,3,0.0,3,1.0,85,3,1,1.0,2,1.0,2478,20938,1,1.0,12,3,2,0,4,2,2,4,3,1,2
32,0.0,0.0,588,1.0,8,2,3.0,3,1.0,65,2,2,0.0,2,0.0,5228,24624,1,1.0,11,3,4,0,13,2,3,13,12,11,9
27,0.0,0.0,1377,1.0,2,3,0.0,4,0.0,74,3,2,0.0,3,1.0,4478,5242,1,1.0,11,3,1,0,5,3,3,5,4,0,4
31,0.0,0.0,691,1.0,7,3,2.0,4,0.0,73,3,2,0.0,4,2.0,7547,7143,4,0.0,12,3,4,3,13,3,3,7,7,1,7
32,0.0,0.0,1018,0.0,2,4,1.0,1,1.0,74,4,2,1.0,4,1.0,5055,10557,7,0.0,16,3,3,0,10,0,2,7,7,0,7
28,1.0,0.0,1157,0.0,2,4,1.0,1,0.0,84,1,1,1.0,4,0.0,3464,24737,5,1.0,13,3,4,0,5,4,2,3,2,2,2
30,0.0,0.0,1275,0.0,28,2,1.0,4,1.0,64,3,2,1.0,4,0.0,5775,11934,1,0.0,13,3,4,2,11,2,3,10,8,1,9
31,0.0,1.0,798,0.0,7,2,0.0,3,1.0,48,2,3,3.0,3,0.0,8943,14034,1,0.0,24,4,1,1,10,2,3,10,9,8,9
39,0.0,1.0,672,0.0,7,2,1.0,3,0.0,54,2,5,5.0,4,0.0,19272,21141,1,0.0,15,3,1,1,21,2,3,21,9,13,3
39,1.0,0.0,1162,1.0,3,2,1.0,4,1.0,41,3,2,0.0,3,0.0,5238,17778,4,1.0,18,3,1,0,12,3,2,1,0,0,0
33,0.0,1.0,508,1.0,10,3,2.0,2,0.0,46,2,2,0.0,4,1.0,4682,4317,3,0.0,14,3,3,0,9,6,2,7,7,0,1
47,0.0,0.0,1482,0.0,5,5,0.0,4,0.0,42,3,5,7.0,3,0.0,18300,16375,4,0.0,11,3,2,1,21,2,3,3,2,1,1
43,0.0,1.0,559,0.0,10,4,0.0,3,1.0,82,2,2,2.0,3,2.0,5257,6227,1,0.0,11,3,2,1,9,3,4,9,7,0,0
27,0.0,2.0,210,1.0,1,1,2.0,3,0.0,73,3,2,0.0,2,0.0,6349,22107,0,1.0,13,3,4,1,6,0,3,5,4,1,4
54,0.0,1.0,928,0.0,20,4,0.0,4,1.0,31,3,2,1.0,3,1.0,4869,16885,3,0.0,12,3,4,0,20,4,2,4,3,0,3
43,0.0,0.0,1001,0.0,7,3,0.0,3,1.0,43,3,3,4.0,1,0.0,9985,9262,8,0.0,16,3,1,1,10,1,2,1,0,0,0
45,0.0,0.0,549,0.0,8,4,4.0,4,0.0,75,3,2,1.0,4,0.0,3697,9278,9,0.0,14,3,1,2,12,3,3,10,9,9,8
40,0.0,0.0,1124,1.0,1,2,1.0,2,0.0,57,1,2,0.0,4,0.0,7457,13273,2,1.0,22,4,3,3,6,2,2,4,3,0,2
29,1.0,0.0,318,0.0,8,4,4.0,2,0.0,77,1,1,2.0,1,0.0,2119,4759,1,1.0,11,3,4,0,7,4,2,7,7,0,7
29,0.0,0.0,738,0.0,9,5,4.0,2,0.0,30,2,1,2.0,4,1.0,3983,7621,0,0.0,17,3,3,0,4,2,3,3,2,2,2
